Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,roughness,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solute-3,solution/weight-concentration-3,solution/mol-concentration-3,NaCl-weight,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-weight,HCL-mol,Oxalic acid-weight,Oxalic acid-mol,过硫酸铵-weight,过硫酸铵-mol,NaBr-weight,NaBr-mol,FeCl3-weight,FeCl3-mol,硼酸-weight,硼酸-mol,NaBr+NaCl-weight,NaBr+NaCl-mol,Na2SO4-weight,Na2SO4-mol,OH--weight,OH-mol,硼酸盐-weight,硼酸盐-mol,KSCN-weight,KSCN-mol,SnCl2-weight,SnCl2-mol,氢氧化钠-weight,氢氧化钠-mol,ferric sulphate-weight,ferric sulphate-mol,immersion-test//solid-content,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,cycle-number-3,weight-after-test-3,corrosion-rate-3,cycle-number-4,weight-after-test-4,corrosion-rate-4,cycle-number-5,weight-after-test-5,corrosion-rate-5,cycle-number-6,weight-after-test-6,corrosion-rate-6,PREN
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,720,,,,,,,,,,,1,60,0.001667,-0.405,0.214,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,480,,,,,,,,,,,1,60,0.001667,-0.41,0.247,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,,,,,5,0.8,1,63.83,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,,,,,5,0.8,1,47.02,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,,,,,5,0.8,1,47.74,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,0.04,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,1,30,0.00033333,-0.35,0.3429,,,,,,,,,1,3.5,,0,,,0,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,0.04,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,1,,,,,2,0.25,1,30.7,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,0.04,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,1,30,0.00033333,-0.4,0.288,,,,,,,,,1,3.5,,0,,,0,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,8.08,,,0.4,,0.04,0.027,,,0.039,,0.05,1.07,0.004,18.2,3,,,,,,,,,,,,,,,1,,,,,2,0.25,1,28.9,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,60,0.001667,-0.432,0.393,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,60,0.001667,-0.38,0.305,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.007,4.37,24.26,,,0.33,,1.41,0.023,,,0.054,,0.011,1.62,0.001,20.3,3,,,,,,,,,,,,,,,1,,,,,5,0.7,1,48.1,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,1.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,5,0.7,1,53.2,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,0.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,1,0.7,1,53.2,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,0.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,0,0,1,24.5,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,0.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,1,0,1,28.7,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.15,5.73,,,0.32,,0.24,0.023,,,0.18,,0.017,1.4,0.001,22.43,3,,,,,,,,,,,,,,,1,,,,,25,0,1,55.3,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,24.76,,,0.21,,0.94,0.023,,,0.223,,0.019,0.82,0.004,19.6,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,64.7,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.76,6.32,,,0.33,,1.8,0.021,,,0.25,,0.038,0.96,0.001,24.14,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,65,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,17.76,,,0.36,,0.72,0.02,,,0.203,,0.012,0.51,0.001,20.06,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,66.1,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.83,6.4,,,0.36,,0.2,0.024,,,0.27,,0.028,0.81,0.001,24.41,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,75,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.002,3.81,6.83,,,0.28,,0.21,0.022,,,0.268,,0.014,0.87,0.001,24.82,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,73.9,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.39,4.86,,,0.37,,0.23,0.029,,,0.131,,0.018,1.5,0.001,23.51,3,,,,,,,,,,,,,,,1,,,,,25,0,1,10,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.66,6.75,0.65,,0.58,,0.56,0.024,,,0.23,,0.028,0.64,0.001,25,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,75.9,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,1.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,25,0,1,24.5,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,1.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,25,0,1,28.7,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,4.91,,,0.3,,0.23,0.03,,,0.16,,0.017,1.81,,22.16,3,,,,,,,,,,,,,,,1,,,,,25,0,1,22.83,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.007,4.37,24.26,,,0.33,,1.41,0.023,,,0.054,,0.011,1.62,0.001,20.3,3,,,,,,,,,,,,,,,1,,,,,25,0,1,33,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.007,4.37,24.26,,,0.33,,1.41,0.023,,,0.054,,0.011,1.62,0.001,20.3,3,,,,,,,,,,,,,,,1,,,,,25,0,1,28.9,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.007,4.37,24.26,,,0.33,,1.41,0.023,,,0.054,,0.011,1.62,0.001,20.3,3,,,,,,,,,,,,,,,1,,,,,25,0,1,33,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.15,5.73,,,0.32,,0.24,0.023,,,0.18,,0.017,1.4,0.001,22.43,3,,,,,,,,,,,,,,,1,,,,,25,0,1,43,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.15,5.73,,,0.32,,0.24,0.023,,,0.18,,0.017,1.4,0.001,22.43,3,,,,,,,,,,,,,,,1,,,,,25,0,1,47,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.15,5.73,,,0.32,,0.24,0.023,,,0.18,,0.017,1.4,0.001,22.43,3,,,,,,,,,,,,,,,1,,,,,25,0,1,44,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.66,6.75,0.65,,0.58,,0.56,0.024,,,0.23,,0.028,0.64,0.001,25,3,,,,,,,,,,,,,,,1,,,,,25,0,1,51.9,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.66,6.75,0.65,,0.58,,0.56,0.024,,,0.23,,0.028,0.64,0.001,25,3,,,,,,,,,,,,,,,1,,,,,25,0,1,54.5,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.66,6.75,0.65,,0.58,,0.56,0.024,,,0.23,,0.028,0.64,0.001,25,3,,,,,,,,,,,,,,,1,,,,,25,0,1,43,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.83,6.4,,,0.36,,0.2,0.024,,,0.27,,0.028,0.81,0.001,24.41,3,,,,,,,,,,,,,,,1,,,,,25,0,1,45.6,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.83,6.4,,,0.36,,0.2,0.024,,,0.27,,0.028,0.81,0.001,24.41,3,,,,,,,,,,,,,,,1,,,,,25,0,1,34.9,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.83,6.4,,,0.36,,0.2,0.024,,,0.27,,0.028,0.81,0.001,24.41,3,,,,,,,,,,,,,,,1,,,,,25,0,1,39.6,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.76,6.32,,,0.33,,1.8,0.021,,,0.25,,0.038,0.96,0.001,24.14,3,,,,,,,,,,,,,,,1,,,,,25,0,1,48,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.76,6.32,,,0.33,,1.8,0.021,,,0.25,,0.038,0.96,0.001,24.14,3,,,,,,,,,,,,,,,1,,,,,25,0,1,45.2,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.76,6.32,,,0.33,,1.8,0.021,,,0.25,,0.038,0.96,0.001,24.14,3,,,,,,,,,,,,,,,1,,,,,25,0,1,37.4,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.002,3.81,6.83,,,0.28,,0.21,0.022,,,0.268,,0.014,0.87,0.001,24.82,3,,,,,,,,,,,,,,,1,,,,,25,0,1,39.5,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.002,3.81,6.83,,,0.28,,0.21,0.022,,,0.268,,0.014,0.87,0.001,24.82,3,,,,,,,,,,,,,,,1,,,,,25,0,1,43.9,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.002,3.81,6.83,,,0.28,,0.21,0.022,,,0.268,,0.014,0.87,0.001,24.82,3,,,,,,,,,,,,,,,1,,,,,25,0,1,48.3,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.002,3.81,6.83,,,0.28,,0.21,0.022,,,0.268,,0.014,0.87,0.001,24.82,3,,,,,,,,,,,,,,,1,,,,,25,0,1,46.5,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,17.76,,,0.36,,0.72,0.02,,,0.203,,0.012,0.51,0.001,20.06,3,,,,,,,,,,,,,,,1,,,,,25,0,1,58,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,17.76,,,0.36,,0.72,0.02,,,0.203,,0.012,0.51,0.001,20.06,3,,,,,,,,,,,,,,,1,,,,,25,0,1,54.3,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,17.76,,,0.36,,0.72,0.02,,,0.203,,0.012,0.51,0.001,20.06,3,,,,,,,,,,,,,,,1,,,,,25,0,1,43.6,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,17.76,,,0.36,,0.72,0.02,,,0.203,,0.012,0.51,0.001,20.06,3,,,,,,,,,,,,,,,1,,,,,25,0,1,45,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.003,4.4,17.59,,,0.273,,0.066,0.012,,,0.458,0.006,0.014,5.01,0.001,24.6,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,94.4,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.86,22.78,2.07,,0.23,,1.626,0.014,,,0.499,0.011,0.028,3.09,0.001,24.32,3,,,,,,,,,,,,,,,1,,,,,25,0.7,1,98.3,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.86,22.78,2.07,,0.23,,1.626,0.014,,,0.499,0.011,0.028,3.09,0.001,24.32,3,,,,,,,,,,,,,,,1,,,,,25,0,1,129.9,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.86,22.78,2.07,,0.23,,1.626,0.014,,,0.499,0.011,0.028,3.09,0.001,24.32,3,,,,,,,,,,,,,,,1,,,,,25,0,1,114,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.86,22.78,2.07,,0.23,,1.626,0.014,,,0.499,0.011,0.028,3.09,0.001,24.32,3,,,,,,,,,,,,,,,1,,,,,25,0,1,90,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.003,4.4,17.59,,,0.273,,0.066,0.012,,,0.458,0.006,0.014,5.01,0.001,24.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,56.2,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.003,4.4,17.59,,,0.273,,0.066,0.012,,,0.458,0.006,0.014,5.01,0.001,24.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,68.7,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.003,4.4,17.59,,,0.273,,0.066,0.012,,,0.458,0.006,0.014,5.01,0.001,24.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,64.1,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.003,4.4,17.59,,,0.273,,0.066,0.012,,,0.458,0.006,0.014,5.01,0.001,24.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,49.6,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,24.76,,,0.21,,0.94,0.023,,,0.223,,0.019,0.82,0.004,19.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,54,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,24.76,,,0.21,,0.94,0.023,,,0.223,,0.019,0.82,0.004,19.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,61.4,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.02,24.76,,,0.21,,0.94,0.023,,,0.223,,0.019,0.82,0.004,19.6,3,,,,,,,,,,,,,,,1,,,,,25,0,1,45,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.15,14.01,,,0.56,,0.21,0.023,,,0.171,,0.018,1.56,0.001,17.94,3,,,,,,,,,,,,,,,1,,,,,25,0,1,29,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.15,14.01,,,0.56,,0.21,0.023,,,0.171,,0.018,1.56,0.001,17.94,3,,,,,,,,,,,,,,,1,,,,,25,0,1,21,,,,,1,,2.8169,0,,,0,,,,2.8169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1050,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.442,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.455,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.415,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.473,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1050,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.427,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1050,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.43,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1080,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.4,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1080,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.427,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1080,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.394,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1100,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.354,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1100,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.389,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1100,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.334,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1150,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.151,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1150,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.161,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1150,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.132,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1200,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.105,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1200,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.117,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1200,30,,,,,,,,,,,,,1,25,0.0005,-0.3,0.083,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41355
,,0.35,1.19,,,0.29,,,0.015,,,,,0.027,5.72,0.0049,,3,1000,30,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69355
