,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,抗拉强度,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
2255,6Cr4Mo3Ni2WV,_,光滑,Φ6 mm,纵向,,061095,9.0,25.0,2.0,2060.0,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2256,6Cr4Mo3Ni2WV,_,光滑,Φ6 mm,纵向,,061095,10.0,25.0,2.0,1584.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:650℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃  箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2257,6Cr4Mo3Ni2WV,_,光滑,Φ6 mm,纵向,,061095,12.0,25.0,2.0,2256.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:560℃ * 2h * 二次;热处理2:1180℃ 快速加热;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2258,6Cr4Mo3Ni2WV,_,光滑,Φ6 mm,纵向,,061095,13.0,25.0,2.0,2008.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1180℃  快速加热;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2259,6Cr4Mo3Ni2WV,_,光滑,Φ5×66mm,纵向,,061095,7.0,550.0,2.0,1716.0,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:560℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2260,6Cr4Mo3Ni2WV,_,光滑,Φ5×66mm,纵向,,061095,7.0,600.0,1.0,1422.0,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:560℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2261,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,7.0,700.0,2.0,608.0,16.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:560℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2262,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,9.0,600.0,2.0,1226.0,18.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2263,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,9.0,650.0,2.0,991.0,19.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2264,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,9.0,700.0,2.0,676.0,20.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1120℃ 油冷 淬火;热处理1:400~500℃箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2265,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,11.0,600.0,2.0,1265.0,21.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1180℃ 油冷 淬火;热处理1:400~500℃ 箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2266,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,11.0,650.0,2.0,1088.0,22.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1180℃ 油冷 淬火;热处理1:400~500℃ 箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2267,6Cr4Mo3Ni2WV,_,光滑,Φ5×66 mm,纵向,,061095,11.0,700.0,2.0,794.0,23.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.01,2.86,1.97,4.16,0.0,0.0,0.17,0.22,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:630℃ * 2h * 二次;热处理2:1180℃ 油冷 淬火;热处理1:400~500℃ 箱式炉和 800~850℃盐浴炉 预热;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2268,70,上海材料研究所,光滑,Φ10,纵向,GB228-87,8903-28,1.0,25.0,5.0,1138.0,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.008,0.012,0.82,0.26,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:480℃ 空冷;淬火:820-830℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,上海材料研究所,片状珠光体+少量先共析铁素体,0
2269,70,621 所,光滑,Φ10,纵向,GB228-87,621,2.0,25.0,0.0,730.0,2.0,621所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,0.028,0.65,0.21,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:820-860℃ 空冷;退火:NaN,,,,,,,,
2270,70,621 所,光滑,Φ10,纵向,GB228-87,621,3.0,25.0,0.0,950.0,3.0,621所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,0.028,0.65,0.21,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:780-810℃;正火:NaN;退火:NaN,,,,,,,,
2271,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,1.0,25.0,2.0,1059.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,隐针马氏体 +碳化物 +残余奥氏体,350
2272,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,25.0,2.0,1124.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2273,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,3.0,25.0,2.0,1040.0,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:750℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2274,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,4.0,25.0,2.0,1128.0,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:700℃ * 1h ,空冷;淬火:1080℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2275,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,5.0,25.0,2.0,1099.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:750℃ * 1h ,空冷;淬火:1080℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2276,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,500.0,2.0,716.0,6.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2277,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,550.0,2.0,518.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2278,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,600.0,3.0,356.0,8.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2279,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,650.0,2.0,253.0,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2280,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,700.0,2.0,184.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2281,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,750.0,2.0,140.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2282,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,800.0,4.0,99.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2283,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,850.0,3.0,78.0,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2284,7Cr18Ni2WSiV,_,光滑,Φ5 mm,_,,050594,2.0,900.0,2.0,64.0,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.49,0.0,2.16,18.48,0.004,0.016,0.57,1.23,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730℃ * 1h ,空冷;淬火:1050℃ *20分 ,油冷;正火:NaN;退火:NaN",,,,,,,,
2285,7Cr7Mo2V2Si,福州大学,光滑,Φ5,纵向,GB228-87,9041-7,1.0,25.0,3.0,2119.0,1.0,福州大学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.65,0.0,7.05,0.002,0.028,0.34,0.87,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:530℃ 1h 三次;淬火:1100-1150℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,福州大学,索氏体,0
2286,7Cr7Mo2V2Si,福州大学,光滑,Φ5,纵向,GB4338-84,9041-7,1.0,200.0,2.0,2557.0,2.0,福州大学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.65,0.0,7.05,0.002,0.028,0.34,0.87,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:530℃ 1h 三次;淬火:1100-1150℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,福州大学,索氏体,0
2287,7Cr7Mo2V2Si,福州大学,光滑,Φ5,纵向,GB4338-84,9041-7,1.0,300.0,1.0,2437.0,3.0,福州大学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.65,0.0,7.05,0.002,0.028,0.34,0.87,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:530℃ 1h 三次;淬火:1100-1150℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,福州大学,索氏体,0
2288,7Cr7Mo2V2Si,福州大学,光滑,Φ5,纵向,GB4338-84,9041-7,1.0,400.0,2.0,2299.0,4.0,福州大学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.65,0.0,7.05,0.002,0.028,0.34,0.87,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:530℃ 1h 三次;淬火:1100-1150℃ 油冷;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,福州大学,索氏体,0
2289,7CrSiMnMoV,北京机电所,光滑,Φ10,纵向,GB228-87,761544,8.0,25.0,0.0,2374.0,1.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.35,0.0,0.99,0.011,0.014,0.88,1.01,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:200℃;淬火:880℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
2290,7CrSiMnMoV,北京机电所,光滑,Φ10,纵向,GB228-87,761544,9.0,25.0,0.0,2227.0,2.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.35,0.0,0.99,0.011,0.014,0.88,1.01,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:300℃;淬火:880℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
2291,7CrSiMnMoV,北京机电所,光滑,Φ10,纵向,GB228-87,761544,10.0,25.0,0.0,1913.0,3.0,北京机电所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.35,0.0,0.99,0.011,0.014,0.88,1.01,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:400℃;淬火:880℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
2292,9Cr18,洛阳轴承所,光滑,Φ10,纵向,GB228-87,433214,1.0,25.0,5.0,1552.0,1.0,洛阳轴承所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,18.21,0.006,0.031,0.46,0.38,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:室温 160℃ 3h;热处理2:淬火 至室温,水冷 -78℃ 冷处理;热处理1:淬火 1060-1080℃ 15-20分, 860℃,;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,洛阳轴承所,马氏体,0
2293,9Cr18Mo,洛阳轴承所,光滑,Φ10,纵向,GB228-87,90918,1.0,25.0,8.0,1504.0,1.0,洛阳轴承所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,16.91,0.0026,0.016,0.45,0.47,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:温度--水冷-- 160℃ 3h;热处理2:温度--水冷---78℃ 冷处理--室温;热处理1:1060℃ 15-20分, 860℃,淬火至室温;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,洛阳轴承所,马氏体,145
