steel-id,steel-name,steel-type,comment,Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,sample-name,comment,no-heat-treatment,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,test-name,result/no-pitting,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solution/solute-1,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solution/solute-2,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solution/solute-3,solute-3,solution/weight-concentration-3,solution/mol-concentration-3,NaCl-weight,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-weight,HCL-mol,Oxalic acid-weight,Oxalic acid-mol,过硫酸铵-weight,过硫酸铵-mol,NaBr-weight,NaBr-mol,FeCl3-weight,FeCl3-mol,硼酸-weight,硼酸-mol,NaBr+NaCl-weight,NaBr+NaCl-mol,Na2SO4-weight,Na2SO4-mol,OH--weight,OH-mol,硼酸盐-weight,硼酸盐-mol,KSCN-weight,KSCN-mol,SnCl2-weight,SnCl2-mol,氢氧化钠-weight,氢氧化钠-mol,ferric sulphate-weight,ferric sulphate-mol,immersion-test//solid-content,immersion-test//boiling,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,cycle-number-3,weight-after-test-3,corrosion-rate-3,cycle-number-4,weight-after-test-4,corrosion-rate-4,cycle-number-5,weight-after-test-5,corrosion-rate-5,cycle-number-6,weight-after-test-6,corrosion-rate-6,PREN,xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6dfad1596e10017d304b8_61a6dfad1596e10017d304ba.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6dffe1596e10017d30611_61a6dffe1596e10017d30613.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6e0651596e10017d3076a_61a6e0651596e10017d3076c.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6e2481596e10017d308c3_61a6e2481596e10017d308c5.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6e28d1596e10017d30a1c_61a6e28d1596e10017d30a1e.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6e3bb1596e10017d30b75_61a6e3bb1596e10017d30b77.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6e4521596e10017d30cd9_61a6e4521596e10017d30cdb.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a6e5001596e10017d30e3d_61a6e5001596e10017d30e3f.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a721ab1596e10017d315e5_61a721ab1596e10017d315e7.xml
41,DSS2205,双相不锈钢,焊接未热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,未热处理,焊接未热处理,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a721c71596e10017d317b9_61a721401596e10017d31411.xml
41,DSS2205,双相不锈钢,焊后热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,热处理,焊后热处理,,1020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a724f31596e10017d3192d_61a724f31596e10017d3192f.xml
41,DSS2205,双相不锈钢,焊后热处理,0.069,,3.02,5.72,,,0.46,,,0.008,66.651,,0.17,,0.021,1.52,0.001,22.36,热处理,焊后热处理,,1050,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61a725341596e10017d31ab5_61a725351596e10017d31ab7.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1ce961596e10017e34f25_61b1ce961596e10017e34f27.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1ced01596e10017e35060_61b1ced01596e10017e35062.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1d04c1596e10017e35403_61b1d04c1596e10017e35405.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1d0b91596e10017e3553f_61b1d0b91596e10017e35541.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1d0fb1596e10017e358d9_61b1ce441596e10017e34dec.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1d6571596e10017e35a11_61b1d6571596e10017e35a13.xml
6,316L,奥氏体不锈钢,无,,,2.03,10.21,,,0.46,,0.16,0.034,,,0.034,,0.021,1.37,0.001,16.39,未充氢未热处理,无,no-heat-treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b1d6a81596e10017e35b4b_61b1d6a81596e10017e35b4d.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,,22.9,未充氢热处理,solution treatment-quench(in water),,1200,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,52,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b3067f1596e10017e36419_61b3067f1596e10017e3641b.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1150,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,56.2,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b307ef1596e10017e36fee_61b307ef1596e10017e36ff0.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1100,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,63.3,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b3081e1596e10017e3720f_61b3081e1596e10017e37211.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1080,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,67.8,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b308671596e10017e37430_61b308681596e10017e37432.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,,4,,,0.45,,,0.04,,,,,0.018,1.48,,,未充氢热处理,solution treatment-quench(in water),,1050,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,62.2,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b308991596e10017e3760c_61b308991596e10017e3760e.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1030,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,57.7,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b308c11596e10017e3782d_61b308c11596e10017e3782f.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1000,60,,,,,,,,,,,,,UNS S32304未充氢样临界点蚀温度,,1,,,,,0,0.6,1,54.8,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b3091e1596e10017e379b9_61b3091e1596e10017e379bb.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1200,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,-0.3,0.472,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30a111596e10017e3868a_61b30a111596e10017e3868c.xml
4,UNS S32304,duplex stainless stell,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,,22.9,未充氢热处理,solution treatment-quench(in water),,1150,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,-0.3,0.461,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30a3b1596e10017e38a4c_61b30a3b1596e10017e38a4e.xml
4,UNS S32304,deplex stainless steel,solution treatment-quench(in water),,,,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1100,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,-0.3,0.625,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30a671596e10017e38c57_61b30a671596e10017e38c59.xml
4,UNS S32304,dulpex stainless steel,solution treatment-quench(in water),,,,4,,,0.45,,,0.34,,,,,0.018,,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1080,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,-0.3,0.703,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30a941596e10017e38e4b_61b30a941596e10017e38e4d.xml
4,UNS S32304,duplex stainless stell,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,,,未充氢热处理,solution treatment-quench(in water),,1050,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,-0.3,0.607,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30ac21596e10017e3903f_61b30ac21596e10017e39041.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1030,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,0.3,0.613,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30afc1596e10017e39261_61b30afd1596e10017e39266.xml
14,BFS600(Ni4),奥氏体不锈钢,固溶,,,,4.1,,,0.4,,1.6,0.03,,,0.11,,0.06,6.15,0.004,16,热处理,固溶,,1050,30,,,,,,,,,,,,,Epit,,1,25,0.0001667,-0.4,0.495,,,,,,,,,NaCl,1,,0.02,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30afc1596e10017e39263_61b30afd1596e10017e39265.xml
4,UNS S32304,duplex stainless steel,solution treatment-quench(in water),,,0.3,4,,,0.45,,,0.04,,,,,0.018,1.48,0.004,22.9,未充氢热处理,solution treatment-quench(in water),,1000,60,,,,,,,,,,,,,UNS S32304未充氢样极化曲线,,1,35,0.00033,-0.3,0.486,,,,,,,,,NaCl,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30b2b1596e10017e3963e_61b30b2b1596e10017e39640.xml
14,BFS600(Ni4),奥氏体不锈钢,固溶,,,,4.1,,,0.4,,1.6,0.03,,,0.11,,0.06,6.15,0.004,16,热处理,固溶,,1050,30,,,,,,,,,,,,,Epit,,1,25,0.0001667,-0.4,0.394,,,,,,,,,NaCl,1,,0.02,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30b521596e10017e39642_61b30b521596e10017e39644.xml
14,BFS600(Ni4),奥氏体不锈钢,固溶,,,,4.1,,,0.4,,1.6,0.03,,,0.11,,0.06,6.15,0.004,16,热处理,固溶,,1050,30,,,,,,,,,,,,,Epit,,1,25,0.0001667,-0.4,0.374,,,,,,,,,NaCl,1,,0.02,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30f5f1596e10017e399b4_61b30f5f1596e10017e399b6.xml
14,BFS600(Ni4),奥氏体不锈钢,固溶,,,,4.1,,,0.4,,1.6,0.03,,,0.11,,0.06,6.15,0.004,16,热处理,固溶,,1050,30,,,,,,,,,,,,,Epit,,1,25,0.0001667,-0.4,0.327,,,,,,,,,NaCl,1,,0.02,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30f921596e10017e39b6f_61b30f921596e10017e39b71.xml
14,BFS600(Ni4),奥氏体不锈钢,固溶,,,,4.1,,,0.4,,1.6,0.03,,,0.11,,0.06,6.15,0.004,16,热处理,固溶,,1050,30,,,,,,,,,,,,,Epit,,1,25,0.0001667,-0.4,0.38,,,,,,,,,NaCl,1,,0.02,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b30fd21596e10017e39d2a_61b30fd21596e10017e39d2c.xml
14,BFS600(Ni4),奥氏体不锈钢,固溶,,,,4.1,,,0.4,,1.6,0.03,,,0.11,,0.06,6.15,0.004,16,热处理,固溶,,1050,30,,,,,,,,,,,,,Epit,,1,25,0.0001667,-0.4,0.43,,,,,,,,,NaCl,1,,0.02,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b310771596e10017e39ee5_61b310771596e10017e39ee7.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,500,2520,,,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,0.7,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdba861596e10017e59609_61bdba861596e10017e5960b.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,500,720,500,720,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,0.51,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbbfb1596e10017e5afaf_61bdbbfb1596e10017e5afb1.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,500,6000,,,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,25.6,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbcb21596e10017e5b218_61bdbcb21596e10017e5b21a.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,500,7560,500,7560,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,35.04,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbcf51596e10017e5b403_61bdbcf51596e10017e5b405.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,550,2040,550,2040,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,20.83,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbd6d1596e10017e5b604_61bdbd6d1596e10017e5b606.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,550,2400,550,2400,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,25.82,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbdb91596e10017e5b7ef_61bdbdb91596e10017e5b7f1.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,600,30,600,30,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,2.91,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbe111596e10017e5b9da_61bdbe111596e10017e5b9dc.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,600,60,,,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,23.83,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbea91596e10017e5bc43_61bdbea91596e10017e5bc45.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,600,75,600,75,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,25.89,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbee91596e10017e5be2e_61bdbee91596e10017e5be30.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,600,120,600,120,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,36.69,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbf241596e10017e5c019_61bdbf241596e10017e5c01b.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,650,10,650,10,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,21.85,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbf791596e10017e5c204_61bdbf791596e10017e5c206.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,650,15,650,15,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,26.1,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbfc31596e10017e5c3ef_61bdbfc31596e10017e5c3f1.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,650,20,650,20,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,36.32,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdbffe1596e10017e5c5da_61bdbffe1596e10017e5c5dc.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,700,5,,,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,12.24,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdc06b1596e10017e5c7c5_61bdc06b1596e10017e5c7c7.xml
45,301B,奥氏体不锈钢,无,,,0.02,6.7,,,0.7,,,0.03,,,0.03,,0.11,0.8,0.005,16.45,敏化处理,无,,700,5.75,700,5.75,,,,,,,,,,,晶间腐蚀测试,,1,30,0.000166,,,,,,,,0,0,26.06,硫酸,2,,0.5,KSCN,13,,0.01,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bdc0ad1596e10017e5c9b0_61bdc0ad1596e10017e5c9b2.xml
